Left,Down,Right,Up
56.35686693101771,73.4437507591696,40.671430367156404,55.640972515698
54.09040662081061,-66.23358920577199,38.59862959768899,38.36877104312986
69.33137959878516,93.98239844558141,-74.67817356555204,55.68818311545315
46.2612710034039,47.5598843944784,31.680963645007935,42.79833989223279
80.10664152698233,81.15313407431485,123.35504513877228,65.30074319636333
23.41840584397888,40.16934342980554,9.718134477105485,12.042830699282344
